项目名称,房源描述,建筑面积,户型,楼层,总层数,朝向,建筑年代,单价（元/平米）,总价（万元）,所属学校,距离学校,所在区县,学区内小区个数,普通,小班教学,区重点,体育类,艺术类,语文类,双语,科技类,名校附属,市重点,外语类,室,厅,距离学校_米,房龄,楼层_数值
大关西七苑,"未来口,水晶城旁,首付51万,沿河景观房,中间楼层西边套",69,2室2厅,中层,6,南北向,1994.0,24638,170.0,杭州市大关苑第一小学,0.19km,大关,8个小区,1,1,0,0,0,0,0,0,0,0,0,2,2,190.0,32.0,2
田园牧歌,"田园牧歌法式大平层 开发商装修,软装亲自挑选,汗水出好房",240,5室2厅,高层,4,南北向,2015.0,45833,1100.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,5,2,240.0,11.0,3
南肖埠文景苑,滨江房产 户型正气 西边套 房东诚心买 楼层好 位置好 !!,144,3室1厅,高层,18,南北向,2005.0,43902,630.0,杭州凯旋教育集团南肖埠小学,0.51km,采荷,18个小区,0,1,1,1,0,0,0,0,0,0,0,3,1,510.0,21.0,3
湖墅新村,卖小本部2房朝南、正气户型南北通透、3楼采光好、公园旁环境好,90,2室2厅,中层,7,南向,1997.0,26816,240.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,110.0,29.0,2
湖墅新村,"湖墅新村 精装修, 2室1厅, 57m? 中层",57,2室1厅,中层,7,南北向,2000.0,40702,232.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,26.0,2
湖墅新村,湖墅新村 两房朝南 厅朝北 全明户型,55,2室1厅,高层,7,南北向,1997.0,36105,198.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,3
湖墅新村,全明西边套 两房朝南 南北通透 采光好 公园边 房东诚心出售,62,2室1厅,低层,7,南向,1997.0,25736,160.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,1
田园牧歌,"田园牧歌麓云苑,山景房,看房方便,楼层好。",88,2室2厅,中层,15,南北向,2013.0,43182,380.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,2,240.0,13.0,2
田园牧歌,田园牧歌 麓云苑!!!199方 725万 心动吗?真实存在,199,4室2厅,高层,4,南北向,2010.0,36432,725.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,4,2,240.0,16.0,3
南肖埠文景苑,"新上—滨江品质,送70万装修,口,出国定居诚心出售随时看",119,3室2厅,高层,9,南北向,2004.0,42017,500.0,杭州凯旋教育集团南肖埠小学,0.51km,采荷,18个小区,0,1,1,1,0,0,0,0,0,0,0,3,2,510.0,22.0,3
湖墅新村,"卖鱼桥25号新挂牌房源,格局正气有院子 ,请看完这套再决定吧",43,2室1厅,低层,7,南北向,1997.0,30233,130.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,1
湖墅新村,湖墅新村 卖小 配套成熟 采光好 2003年房龄,56,2室1厅,中层,6,南向,1997.0,22361,125.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,2
湖墅新村,卖小本部28万精装修新房 2003年房龄 结构,79,3室2厅,高层,6,南北向,2003.0,32197,254.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,3,2,110.0,23.0,3
田园牧歌,田园牧歌 纯边套大户型 客厅大的可荡秋千 无营业税,163,3室2厅,中层,17,南向,2014.0,30025,490.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,12.0,2
田园牧歌,田园牧歌83方240万三开间朝南主卧带阳台房东诚售,84,2室2厅,低层,17,南北向,2016.0,28708,240.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,2,240.0,10.0,1
南肖埠文景苑,南肖埠文景苑 三房朝南 滨江房产 滨江物业 装修清爽交通便捷,133,3室2厅,中层,7,南北向,2004.0,50210,670.0,杭州凯旋教育集团南肖埠小学,0.51km,采荷,18个小区,0,1,1,1,0,0,0,0,0,0,0,3,2,510.0,22.0,2
湖墅新村,"湖墅新村:卖鱼桥,2015年20万婚房装修全送,税。",60,2室1厅,中层,6,南向,1997.0,34167,205.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,2
湖墅新村,"湖墅新村,20万精装双阳台两房,现在10万出售,抓紧抢购",75,2室1厅,中层,7,南北向,2002.0,34667,260.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,24.0,2
田园牧歌,三房 带装修 看房方便 更送地下室 储物间,118,3室2厅,低层,16,南向,2013.0,28006,330.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,13.0,1
湖墅新村,"湖墅新村刚需两房,总价仅需120万,看房随时方便",55,2室1厅,高层,7,南北向,1997.0,21818,120.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,3
湖墅新村,湖墅新村今 日挂牌 单价低 房东出国诚心出售 价格可谈,65,2室1厅,中层,7,南北向,2000.0,25385,165.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,26.0,2
名城湖左岸,"湖左岸,大面积跃层,豪华装修,镂空效果,震撼您的视觉,楼层好",89,3室2厅,高层,23,南北向,2013.0,31685,282.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,3,2,600.0,13.0,3
名城湖左岸,南北通透跃层复式跃层户型人性化设计布局合动静分离,89,3室2厅,低层,29,南向,2012.0,35955,320.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,3,2,600.0,14.0,1
名城湖左岸,"跃层赠送30方,可做四房,金沙湖板块,诚卖",90,3室2厅,高层,30,南北向,2012.0,33889,305.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,3,2,600.0,14.0,3
名城湖左岸,"新上!5万急售,买房送60万精装修,月供8743元!",90,4室2厅,低层,30,南北向,2012.0,32814,295.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,4,2,600.0,14.0,1
湖墅新村,"卖小鼎力,湖墅板块好,让孩子的赢在起跑点!!!",75,3室2厅,高层,6,南北向,2003.0,39877,298.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,3,2,110.0,23.0,3
田园牧歌,"西子 田园牧歌,小区环境优美,让你的居住更加舒适",89,3室2厅,高层,11,南北向,2016.0,25843,230.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,10.0,3
名城湖左岸,湖左岸大面积跃层 赠送45方 西边套 业主置换市急售!,130,4室2厅,中层,30,南北向,2013.0,27692,360.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,4,2,600.0,13.0,2
湖墅新村,精装修步行方便好房不容错过等你来看诚售,72,2室2厅,中层,7,南北向,1998.0,28194,203.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,110.0,28.0,2
湖墅新村,"湖墅新村南北通透两居室,格局正气南北通透,业主诚售!",51,2室1厅,高层,7,东南向,1995.0,29522,150.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,31.0,3
湖墅新村,"朝南小套 户房楼层好 采光足,低总价",53,1室1厅,高层,20,南北向,1997.0,21698,115.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,1,1,110.0,29.0,3
田园牧歌,田园牧歌东边套全明户型 阳台直观虎山水库 房东包双税包两车位,179,1室2厅,低层,12,南北向,2000.0,36293,650.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,1,2,240.0,26.0,1
名城湖左岸,龙湖天街湖左岸在卖大面积40万精装修395万,129,4室2厅,高层,23,南北向,2013.0,30620,395.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,4,2,600.0,13.0,3
名城湖左岸,"欧式白色系精装修,九成新居,大气,三开间朝南,房东诚心",89,3室2厅,高层,23,南北向,2013.0,31461,280.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,3,2,600.0,13.0,3
依锦苑,满五 精装2房 温馨家园 产权清晰 绿化高 享受品质生活 欢迎来电,66,2室1厅,中层,11,南北向,2000.0,17302,114.0,省教科院附属小学(田园校区),0.22km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,1,220.0,26.0,2
依锦苑,田园依锦苑 全明户型东边套 大户型 低于市场价 税,115,3室2厅,低层,11,南向,2000.0,17391,200.0,省教科院附属小学(田园校区),0.22km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,220.0,26.0,1
田园牧歌,大三房 送车位 送家具家电 山景房,133,3室2厅,中层,10,南北向,2013.0,35338,470.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,13.0,2
田园牧歌,小区环境好 物业好 背靠龙山 楼盘,87,2室2厅,中层,15,南北向,2016.0,34483,300.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,2,240.0,10.0,2
城市心境,"人车分流,精装修,全明两房两卫,户型正气,看房方便",112,2室2厅,低层,11,南向,2004.0,31161,349.0,省府路小学秋水苑校区,0.82km,西湖,16个小区,0,1,1,0,0,0,1,0,0,0,0,2,2,820.0,22.0,1
名城湖左岸,"湖左岸3房2厅2卫,龙湖物业,价格可谈,精装修,房东诚心出售",90,3室2厅,低层,30,南北向,2013.0,33444,301.0,下沙经济开发区学林街小学,0.60km,下沙物美,5个小区,1,0,0,0,0,1,0,0,0,0,0,3,2,600.0,13.0,1
绍兴新村,"精装修15万,送家具家电,价格可谈,诚心出售",50,2室1厅,中层,5,南北向,2003.0,29570,148.0,杭州市人民小学,1.05km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,1050.0,23.0,2
绍兴新村,绍兴新村总价低单价低 现在两万八的单价哪里找去 看房随时可以,52,2室1厅,中层,5,南北向,2006.0,29750,155.0,杭州市人民小学,1.05km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,1050.0,20.0,2
绍兴新村,20万精装修 拱墅区 业主诚心出售 看中价格可以谈,51,2室1厅,中层,5,南向,1990.0,29020,148.0,杭州市人民小学,1.05km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,1050.0,36.0,2
绍兴新村,拱墅区 一梯三户 免增直税 两房朝南,57,2室1厅,低层,6,南向,1990.0,26316,150.0,杭州市人民小学,1.05km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,1050.0,36.0,1
绍兴新村,"周边已全部拆迁完毕,看你有没有魄力,绍兴新村让你成为暴发户",56,2室1厅,高层,7,南向,1995.0,26906,150.0,杭州市人民小学,1.05km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,1050.0,31.0,3
青年路小区,"青年路小区,一梯两户楼层好,全明西边套,看房方便,业主急卖!",57,2室1厅,中层,7,南北向,1990.0,43206,248.0,杭州市高银巷小学,0.77km,清波,13个小区,0,1,1,0,0,0,1,0,0,0,0,2,1,770.0,36.0,2
高运莱茵传奇,"整个小区总价zui低的三房,南北通,",89,3室2厅,中层,30,南北向,2016.0,29213,260.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,2
西城美墅,为你而选为你为家 新上房源 西城美墅 随时看房 价格可谈,88,3室2厅,中层,24,南北向,2010.0,44886,395.0,杭州市保_塔实验学校申花路校区,0.26km,西湖,4个小区,0,0,1,0,0,0,1,0,1,0,0,3,2,260.0,16.0,2
高运莱茵传奇,"莱茵传奇好房,物业南北通透有车位,房东缺钱诚售",89,3室2厅,高层,17,南北向,2016.0,27191,242.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,3
新州花苑,新州花苑刚需大两房 户型正气格局棒 楼层视野采光佳 带车位,101,2室2厅,中层,16,南向,2008.0,36525,370.0,江南实验学校教育集团小学部,1.57km,西兴,13个小区,0,0,1,0,0,0,0,0,1,0,0,2,2,1570.0,18.0,2
湖墅新村,"湖墅新村,卖鱼桥 经典户型 房东自住婚房装修 家具家电齐全",68,2室2厅,高层,7,南北向,1997.0,27941,190.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,110.0,29.0,3
湖墅新村,湖墅新村 新挂房源 经典一室一厅 看房方便 卖小,42,1室1厅,低层,7,南北向,2000.0,25000,105.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,1,1,110.0,26.0,1
西城美墅,西城美墅 视野看半边天 光线是多么好 期待吗,80,2室2厅,中层,24,南北向,2008.0,43750,350.0,杭州市保_塔实验学校申花路校区,0.26km,西湖,4个小区,0,0,1,0,0,0,1,0,1,0,0,2,2,260.0,18.0,2
田园牧歌,景观房 好楼层 田园牧歌 品质户型好诚心出售,127,3室2厅,高层,15,南北向,2016.0,32677,415.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,10.0,3
新州花苑,新州花苑 江南实验 房东自住精装60W 空调 地暖 东 边套,151,3室2厅,高层,30,南北向,2008.0,38411,580.0,江南实验学校教育集团小学部,1.57km,西兴,13个小区,0,0,1,0,0,0,0,0,1,0,0,3,2,1570.0,18.0,3
湖墅新村,"湖墅新村。两南一北,标准三房带车位。",92,3室1厅,高层,7,南向,1999.0,31311,288.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,3,1,110.0,27.0,3
田园牧歌,"西子田园牧歌,主城区的住宅,让你的居住更加舒适",200,4室2厅,中层,4,南北向,2016.0,40000,800.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,4,2,240.0,10.0,2
高运莱茵传奇,"莱茵东边套大四房,122送30方,两房南两房北,诚心置换急抛",122,4室2厅,中层,18,南北向,2016.0,32787,400.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,4,2,1110.0,10.0,2
高运莱茵传奇,高运莱茵传奇 宝龙广场 户型正采光好 毛坯房不用花钱买装修,86,3室2厅,低层,20,南北向,2016.0,34884,300.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,1
新州花苑,新州花苑 温馨三房 满两年 江南实验 房东诚心卖送车位,113,3室1厅,高层,14,南北向,2008.0,38053,430.0,江南实验学校教育集团小学部,1.57km,西兴,13个小区,0,0,1,0,0,0,0,0,1,0,0,3,1,1570.0,18.0,3
新州花苑,江南实验 新州花苑 112方大三房 精装+送装修家电,112,3室2厅,中层,14,南北向,2008.0,37946,425.0,江南实验学校教育集团小学部,1.57km,西兴,13个小区,0,0,1,0,0,0,0,0,1,0,0,3,2,1570.0,18.0,2
湖墅新村,湖墅新村 新出房源 房东急卖 不占 户型好 欢迎来电,68,2室2厅,中层,7,南北向,1997.0,25701,175.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,110.0,29.0,2
湖墅新村,"湖墅新村,户型正气,主卧朝南,交通便利,生活舒适,周边!",54,2室1厅,中层,7,南北向,1997.0,34489,185.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,2
湖墅新村,湖墅新村 新上卖小 南北通透 中间楼层 诚心出售,59,2室1厅,高层,6,南向,2000.0,37517,220.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,26.0,3
湖墅新村,"湖墅新村 居家装修,,可以 没税节省您的购房成本!",55,2室1厅,中层,6,南北向,1997.0,26460,145.0,卖鱼桥小学湖墅霞湾校区,0.11km,和睦,16个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,110.0,29.0,2
康新花园,"文三路康新花园2房南东边套,房东自住2011年花了20万精装",89,2室2厅,低层,18,南向,1998.0,27587,245.0,杭州市九莲小学,1.20km,西湖,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,1200.0,28.0,1
康新花园,"康新花园很不错的户型,两房朝南,两个客厅,自住精装修",89,2室2厅,低层,19,南向,1998.0,34906,310.0,杭州市九莲小学,1.20km,西湖,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,2,1200.0,28.0,1
田园牧歌,"田园牧歌风禾苑大户型,楼层高。看房方便,带车位(价格另算)",138,3室2厅,中层,15,南北向,2012.0,36520,505.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,3,2,240.0,14.0,2
田园牧歌,麓云苑第四期 山水好风光 房东50万精装修节省烦恼装修,88,2室2厅,中层,15,东向,2015.0,38636,340.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,2,240.0,11.0,2
田园牧歌,"田园牧歌风禾苑,4室,毛坯,看房方便非诚勿扰!",179,4室2厅,中层,15,东向,2016.0,30726,550.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,4,2,240.0,10.0,2
南肖埠文景苑,华家池 保利公馆 蔚蓝公寓 带车库 保养好 工作调动诚卖,130,3室2厅,中层,18,南北向,2004.0,38302,499.0,杭州凯旋教育集团南肖埠小学,0.51km,采荷,18个小区,0,1,1,1,0,0,0,0,0,0,0,3,2,510.0,22.0,2
南肖埠文景苑,滨江房产 不沿马路不沿街 房东诚售 失不再来,143,3室2厅,高层,18,南向,2004.0,41876,600.0,杭州凯旋教育集团南肖埠小学,0.51km,采荷,18个小区,0,1,1,1,0,0,0,0,0,0,0,3,2,510.0,22.0,3
康新花园,"康新花园全明精装修!两房朝南,两室两厅,视野开阔,可改三房!",96,2室1厅,中层,19,南北向,1998.0,20833,200.0,杭州市九莲小学,1.20km,西湖,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,1200.0,28.0,2
邮电路小区,"天长的一套,四楼 地理位置好 无占用!",45,1室1厅,中层,7,南北向,1987.0,44889,202.0,杭州天长小学,0.57km,上城,11个小区,0,1,1,0,0,0,0,0,0,0,0,1,1,570.0,39.0,2
田园牧歌,"田园牧歌揽翠苑新房源,86方,205万,南北通透,户型正",86,2室2厅,低层,11,南北向,2016.0,23837,205.0,省教科院附属小学(田园校区),0.24km,半山,5个小区,1,0,0,0,0,0,0,1,0,0,0,2,2,240.0,10.0,1
霞飞郡,"新出好房 豪华艺术装修,奥体心,山清水秀房品优老牌物业",89,3室2厅,中层,27,南北向,2014.0,37079,330.0,银河小学教育集团开发区小学,0.44km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,440.0,12.0,2
顺发恒园,顺发恒园开发商精装修 南北通透 附加35方 大四房 纯边套,90,4室2厅,低层,33,南北向,2014.0,36667,330.0,银河小学教育集团开发区小学,0.18km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,4,2,180.0,12.0,1
顺发恒园,"顺发恒园商铺,小.学正对.面一路之隔直面教御基地,培训辅导班福地",168,1室1厅,高层,1,西向,2016.0,27190,456.8,银河小学教育集团开发区小学,0.18km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,1,1,180.0,10.0,3
霞飞郡,"保利霞飞郡,排屋,朝南大花园",283,9室3厅,高层,1,南北向,2013.0,42403,1200.0,银河小学教育集团开发区小学,0.44km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,9,3,440.0,13.0,3
蚕花园永庆坊,"拱北小区一室一厅,总价低首付只要20万,高性价比",36,1室1厅,低层,7,南向,1999.0,22129,79.0,杭州市拱宸桥小学,0.11km,拱宸桥,10个小区,0,1,1,0,0,0,0,0,0,0,0,1,1,110.0,27.0,1
三鑫君悦丽景,"君悦丽景,好房,诚心出售!精装修!实现买房小目标!",47,1室1厅,低层,30,北向,2005.0,27234,128.0,萧山区湖滨小学,2.12km,萧山,5个小区,1,0,0,0,1,0,0,0,0,0,0,1,1,2120.0,21.0,1
登云阁,登云阁 新上房源 婚房装修 可直接 送家具家电!!,54,2室2厅,低层,7,南北向,1988.0,29001,158.0,杭州市人民小学,0.95km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,2,2,950.0,38.0,1
蚕花园永庆坊,"东边套,自住婚房精装修,南北通透采光,小区位置,诚心",55,2室1厅,中层,7,南向,2000.0,28182,155.0,杭州市拱宸桥小学,0.11km,拱宸桥,10个小区,0,1,1,0,0,0,0,0,0,0,0,2,1,110.0,26.0,2
三鑫君悦丽景,70年产权 金山 金慧初中 楼下就是口 目前出售,64,1室1厅,高层,24,南北向,2007.0,27344,175.0,萧山区湖滨小学,2.12km,萧山,5个小区,1,0,0,0,1,0,0,0,0,0,0,1,1,2120.0,19.0,3
蚕花园永庆坊,"蚕花园永庆坊,三房,边套电梯房,中等装修拱北总站,诚心售",98,3室2厅,中层,20,南北向,2000.0,28061,275.0,杭州市拱宸桥小学,0.11km,拱宸桥,10个小区,0,1,1,0,0,0,0,0,0,0,0,3,2,110.0,26.0,2
登云阁,"运河边小.三房,楼层,全明户型,5号线只有200米",70,3室1厅,中层,6,南向,2002.0,25714,180.0,杭州市人民小学,0.95km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,3,1,950.0,24.0,2
登云阁,全明的三房、地理位置好毗邻运河广场、拱宸桥旁、方便看房,127,3室2厅,高层,16,南北向,2003.0,31496,400.0,杭州市人民小学,0.95km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,3,2,950.0,23.0,3
登云阁,"运河边多层全明户型,经典主力一房,南北通透,总价低,诚心卖",38,1室0厅,高层,7,南北向,2003.0,28947,110.0,杭州市人民小学,0.95km,拱宸桥,17个小区,0,1,1,0,0,0,1,0,0,0,0,1,0,950.0,23.0,3
香墅,"香墅,城西洋房,下跃户型,120方,花园,车位,东边套",211,5室2厅,低层,4,南北向,2009.0,36967,780.0,求是教育集团星洲小学,0.44km,西湖,13个小区,0,1,1,0,0,0,0,0,0,0,0,5,2,440.0,17.0,1
